test_id,block_count,is_feasible,infeasible_penalty_applied,final_cost,p1_quality,p2_violation_exp,p3_runtime_adjustment,pre_penalty_cost,hpwl_b2b,hpwl_p2b,hpwl_total,hpwl_baseline,hpwl_gap,bbox_area,bbox_area_baseline,area_gap,overlap_violations,area_violations,fixed_violations,preplaced_violations,boundary_violations,grouping_violations,mib_violations,total_soft_violations,max_possible_violations,violations_relative,runtime_seconds,median_runtime,runtime_factor
62,83,True,False,1.0599245155811903,1.0000000127658826,1.0,1.0599245020503185,1.0599245155811903,189.9029284734861,4.5982194711396005,194.5011479446257,194.5011429786682,2.553176506292641e-08,24616.0,24616.0,0.0,0,0,0,0,0,0,0,0,67,0.0,1.8207378387451172,1.4996767044067383,1.214086898459484
63,84,True,False,1.0059115707991415,1.0,1.0,1.0059115707991415,1.0059115707991415,108.84922408629791,3.545089073246345,112.39431315954425,112.39431691169739,-3.3383833249517046e-08,25920.0,25920.0,0.0,0,0,0,0,0,0,0,0,63,0.0,1.5294325351715088,1.4996767044067383,1.0198414969555334
64,85,True,False,1.162746089197527,1.0000000063698546,1.0,1.1627460817910034,1.162746089197527,99.67662228958216,43.49282075749943,143.1694430470816,143.16944122314453,1.2739709250388879e-08,27354.0,27354.0,0.0,0,0,0,0,0,0,0,0,64,0.0,2.4790232181549072,1.4996767044067383,1.6530384254622343
65,86,True,False,1.1332533128649451,1.00000000066706,1.0,1.1332533121089972,1.1332533128649451,63.40809852036182,34.933946441160515,98.34204496152233,98.34204483032227,1.3341197849335548e-09,28275.0,28275.0,0.0,0,0,0,0,0,0,0,0,67,0.0,2.2755565643310547,1.4996767044067383,1.5173647477782548
66,87,True,False,1.0669045449301615,1.000000018060847,1.0,1.0669045256609622,1.0669045449301615,77.01895422057714,3.4712809160992038,80.49023513667635,80.49023222923279,3.612169425125975e-08,28341.0,28341.0,0.0,0,0,0,0,0,0,0,0,64,0.0,1.861013412475586,1.4996767044067383,1.2409430692675791
67,88,True,False,1.079358552517721,1.0,1.0,1.079358552517721,1.079358552517721,52.53474991742405,6.091039707913296,58.62578962533735,58.62579154968262,-3.282420960011158e-08,27811.0,27811.0,0.0,0,0,0,0,0,0,0,0,64,0.0,1.9344170093536377,1.4996767044067383,1.2898893499308437
68,89,True,False,1.1455102454953663,1.0,1.0,1.1455102454953663,1.1455102454953663,74.27426740308874,26.08615770423785,100.36042510732659,100.36042594909668,-8.387470263697953e-09,28560.0,28560.0,0.0,0,0,0,0,0,0,0,0,63,0.0,2.358635902404785,1.4996767044067383,1.5727629131492344
69,90,True,False,1.1261492360474827,1.0,1.0,1.1261492360474827,1.1261492360474827,240.92331914123497,5.829408458259422,246.7527275994944,246.75273275375366,-2.0888357395420473e-08,28684.0,28684.0,0.0,0,0,0,0,0,0,0,0,71,0.0,2.22835373878479,1.4996767044067383,1.4858894135228375
70,91,True,False,1.1274960394316824,1.0,1.0,1.1274960394316824,1.1274960394316824,74.93739202877623,36.96754784489167,111.9049398736679,111.90494155883789,-1.5058941702049488e-08,29458.0,29458.0,0.0,0,0,0,0,0,0,0,0,79,0.0,2.2372493743896484,1.4996767044067383,1.4918211157215306
71,92,True,False,1.18106809184824,1.0,1.0,1.18106809184824,1.18106809184824,248.56461722857784,36.76421642364585,285.3288336522237,285.3288383483887,-1.6458781404121658e-08,29346.0,29346.0,0.0,0,0,0,0,0,0,0,0,58,0.0,2.611644744873047,1.4996767044067383,1.74147183669576
